消火栓名,消火栓名(英語),消火栓分類,消防団,管理番号,都道府県名,市区町村名,行政区名,住所,対象範囲の直径(m),配水管口径(mm),貯水量(t),緯度,経度,分離器（有、無）,標準地域コード
消火栓,,消火栓,鯖江第12分団,75,福井県,鯖江市,,磯部町25-50,120,150,,35.9523918111,136.2421325278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,76,福井県,鯖江市,,磯部町25-21,120,150,,35.9523970889,136.242793775,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,77,福井県,鯖江市,,磯部町25,120,100,,35.9532632972,136.2426588528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,78,福井県,鯖江市,,磯部町24-11,120,100,,35.9543736056,136.2426294306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,79,福井県,鯖江市,,磯部町9-22,120,150,,35.9523996722,136.2438599556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,80,福井県,鯖江市,,戸口町50-9,120,75,,35.9512283722,136.2440000194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,81,福井県,鯖江市,,落井町52-10,120,75,,35.9503918611,136.2439291694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,82,福井県,鯖江市,,戸口町16-1,120,150,,35.9523649139,136.2445720694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,83,福井県,鯖江市,,磯部町22-20,120,75,,35.9550762444,136.2438045361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,84,福井県,鯖江市,,戸口町10-35-3,120,75,,35.953130975,136.2451245889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,85,福井県,鯖江市,,戸口町9-21,120,150,,35.952454525,136.2451479972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,86,福井県,鯖江市,,戸口町16-11,120,100,,35.9514171028,136.2452237222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,87,福井県,鯖江市,,戸口町23-1,120,75,,35.9504643833,136.2460298667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,88,福井県,鯖江市,,戸口町18-16,120,50,,35.9515094611,136.2461379694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,89,福井県,鯖江市,,戸口町15-6,120,75,,35.9521714556,136.2460872556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,91,福井県,鯖江市,,戸口町10-20,120,75,,35.9534713361,136.2458694639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,92,福井県,鯖江市,,戸口町19-4-1,120,75,,35.9513910333,136.2471298222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,93,福井県,鯖江市,,戸口町20-29,120,75,,35.9515738861,136.247803925,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,94,福井県,鯖江市,,戸口町14-12,120,150,,35.9519476917,136.2471572722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,95,福井県,鯖江市,,戸口町20-37,120,150,,35.9523608528,136.2478570389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,96,福井県,鯖江市,,戸口町14-2,120,150,,35.9524824528,136.2467787139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,97,福井県,鯖江市,,戸口町14-3,120,50,,35.9528361361,136.2474353944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,98,福井県,鯖江市,,戸口町13-4,120,75,,35.9529317972,136.2477714667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,99,福井県,鯖江市,,戸口町11-13,120,50,,35.9534728,136.2469390917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,100,福井県,鯖江市,,戸口町11-1,120,150,,35.9537576361,136.2462895972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,101,福井県,鯖江市,,戸口町2-11-8,120,75,,35.9541321972,136.2469190778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,102,福井県,鯖江市,,戸口町5-33,120,150,,35.9542133167,136.2460150917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,103,福井県,鯖江市,,戸口町2-11-1,120,150,,35.9555773222,136.246079175,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,104,福井県,鯖江市,,中戸口町24-33,120,150,,35.9585274139,136.2472755056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,105,福井県,鯖江市,,中戸口町19-3,120,75,,35.9596316111,136.2489829972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,106,福井県,鯖江市,,中戸口町18-16,120,75,,35.9599101639,136.2502499139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,107,福井県,鯖江市,,中戸口町15-2,120,75,,35.9601689028,136.2482142944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,108,福井県,鯖江市,,中戸口町16-3,120,75,,35.96048585,136.2496132639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,109,福井県,鯖江市,,中戸口町15-31,120,75,,35.9610089889,136.2487200167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,110,福井県,鯖江市,,中戸口町14-2,120,75,,35.9621799806,136.2486816694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,111,福井県,鯖江市,,戸口町52-10-1,120,100,,35.9499273028,136.2440869194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,112,福井県,鯖江市,,戸口町66-11-1,120,100,,35.9485542528,136.2441130722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,113,福井県,鯖江市,,戸口町16-9,120,100,,35.9521573111,136.2452266722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,114,福井県,鯖江市,,戸口町17-10,120,75,,35.9504731639,136.2452416472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,115,福井県,鯖江市,,戸口町17-15,120,75,,35.949622525,136.2452519917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,117,福井県,鯖江市,,戸口町22-2,120,75,,35.9511526833,136.2482243972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,118,福井県,鯖江市,,戸口町20-9,120,75,,35.9508147889,136.2483634583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,119,福井県,鯖江市,,戸口町28-7,120,75,,35.9502570111,136.2491129417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,120,福井県,鯖江市,,戸口町22-20,120,75,,35.9500533361,136.24897485,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,121,福井県,鯖江市,,戸口町28-14,120,50,,35.9498583389,136.2496690444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,122,福井県,鯖江市,,上戸口町72-46,120,100,,35.9654767722,136.2489534472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,123,福井県,鯖江市,,上戸口町56-3-3,120,100,,35.9692427778,136.2525579278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,124,福井県,鯖江市,,上戸口町44-17,120,100,,35.9690596694,136.2544103778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,125,福井県,鯖江市,,上戸口町43-1,120,100,,35.968988775,136.2557422944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,126,福井県,鯖江市,,上戸口町42-5,120,75,,35.9689529611,136.2575170417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,127,福井県,鯖江市,,上戸口町34-8,120,75,,35.9690743972,136.2587496861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,128,福井県,鯖江市,,上戸口町33-17,120,75,,35.9702871056,136.2555037917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,129,福井県,鯖江市,,上戸口町50-50,120,100,,35.97067845,136.2530898583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,130,福井県,鯖江市,,上戸口町50-17,120,100,,35.9706753472,136.2519595806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,131,福井県,鯖江市,,上戸口町29-8,120,100,,35.9715920972,136.2537975417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,132,福井県,鯖江市,,上戸口町32-3,120,100,,35.9719753361,136.2556456722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,133,福井県,鯖江市,,上戸口町27-10,120,100,,35.97267785,136.2546903028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,134,福井県,鯖江市,,上戸口町9-18,120,100,,35.9737222556,136.2552331306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,135,福井県,鯖江市,,戸口町11-18-3,120,75,,35.9536477667,136.247499225,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,136,福井県,鯖江市,,戸口町22-8-1,120,50,,35.9505369778,136.2480280444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,137,福井県,鯖江市,,戸口町9-11-4,120,75,,35.9538245028,136.2443010889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,138,福井県,鯖江市,,松成町3-14,120,75,,35.9579503167,136.2253804639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,139,福井県,鯖江市,,松成町1-83-2,120,100,,35.9557611917,136.2268646111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,140,福井県,鯖江市,,川島町4-22-47,120,75,,35.9546774556,136.2252969222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,141,福井県,鯖江市,,川島町4-22-34,120,75,,35.954461225,136.2266515,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,142,福井県,鯖江市,,中戸口町11-34-3,120,150,,35.9597353556,136.2458422722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,143,福井県,鯖江市,,川島町31-4-18,120,75,,35.9536539917,136.2278726833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第12分団,144,福井県,鯖江市,,中戸口町24-28,120,150,,35.9574686917,136.2469318778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,4,福井県,鯖江市,,上河内町42-3,120,100,,35.9460326722,136.3134952139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,5,福井県,鯖江市,,上河内町41-4,120,100,,35.9469236167,136.3128041722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,6,福井県,鯖江市,,上河内町35-22,120,75,,35.9479227917,136.3118078306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,7,福井県,鯖江市,,上河内町35-14,120,75,,35.9475248333,136.3110976583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,8,福井県,鯖江市,,上河内町35-5,120,75,,35.9474100111,136.3103015833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,9,福井県,鯖江市,,上河内町35-1,120,75,,35.94728505,136.3094521528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,10,福井県,鯖江市,,上河内町32-13,120,75,,35.9476330528,136.3095510417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,11,福井県,鯖江市,,上河内町,120,75,,35.9472615194,136.3087285944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,12,福井県,鯖江市,,上河内町32-2-1,120,75,,35.9475027333,136.3086836389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,13,福井県,鯖江市,,上河内町41-7,120,75,,35.9478166167,136.3090102861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,14,福井県,鯖江市,,上河内町31-19,120,75,,35.9466683806,136.3081019361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,15,福井県,鯖江市,,上河内町27-18,120,75,,35.9472546,136.3080273806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,16,福井県,鯖江市,,上河内町27-5-3,120,75,,35.9469358472,136.3069706083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,17,福井県,鯖江市,,上河内町26-6-2,120,75,,35.9472361917,136.3055622889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,18,福井県,鯖江市,,上河内町23-9-1,120,75,,35.9474746028,136.30383705,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,19,福井県,鯖江市,,上河内町23-31,120,75,,35.9473139694,136.3029648861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,20,福井県,鯖江市,,上河内町24-20,120,75,,35.9476392194,136.3023401861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,21,福井県,鯖江市,,上河内町25-8,120,75,,35.9479610389,136.3042914667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,22,福井県,鯖江市,,上河内町25-15-1,120,75,,35.9475066222,136.3047050667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,23,福井県,鯖江市,,沢町34-5,120,75,,35.9478313694,136.30725215,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,24,福井県,鯖江市,,沢町33-4-1,120,150,,35.9473866972,136.3067182861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,25,福井県,鯖江市,,沢町33-11,120,150,,35.9476448306,136.3061596306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,26,福井県,鯖江市,,沢町31-18,120,150,,35.94806855,136.3055240111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,27,福井県,鯖江市,,沢町32-23,120,75,,35.9486012167,136.3054194139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,28,福井県,鯖江市,,沢町32-4,120,75,,35.9483262861,136.3046964361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,29,福井県,鯖江市,,沢町28-1,120,75,,35.9482015694,136.30285895,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,30,福井県,鯖江市,,沢町27-4-3,120,150,,35.9487357,136.3017196028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,31,福井県,鯖江市,,沢町26-4-1,120,100,,35.949149375,136.3008055778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,32,福井県,鯖江市,,沢町17- 2,120,100,,35.9496938889,136.2995798889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,33,福井県,鯖江市,,沢町23-7,120,75,,35.9504668278,136.2999071139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,34,福井県,鯖江市,,沢町24-56,120,75,,35.9507655222,136.2988345583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,35,福井県,鯖江市,,沢町21-8-1,120,200,,35.9506561333,136.2983576167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,36,福井県,鯖江市,,沢町21-4-1,120,200,,35.9510465722,136.2974993306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,37,福井県,鯖江市,,尾花町11-6,120,200,,35.9522453556,136.2947474889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,42,福井県,鯖江市,,尾花町17-24,120,75,,35.9528871944,136.2987932389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,47,福井県,鯖江市,,尾花町9-32,120,75,,35.9525814139,136.2966661,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,50,福井県,鯖江市,,尾花町35-1,120,200,,35.9525669361,136.2938099861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,51,福井県,鯖江市,,尾花町12-29-2,120,200,,35.951415675,136.2967728639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,53,福井県,鯖江市,,尾花町60-20,120,200,,35.953750275,136.2937966972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,57,福井県,鯖江市,,寺中町27-2,120,150,,35.9543852333,136.2907055639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,58,福井県,鯖江市,,寺中町27-3,120,200,,35.9545702806,136.2901148333,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,59,福井県,鯖江市,,寺中町28-9-1,120,50,,35.9551121,136.289834675,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,60,福井県,鯖江市,,寺中町29-14,120,50,,35.9562557917,136.2896662139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,61,福井県,鯖江市,,寺中町33-6,120,50,,35.957189425,136.2903642222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,62,福井県,鯖江市,,寺中町34-14,120,75,,35.9578408611,136.2896720611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,63,福井県,鯖江市,,寺中町21-22,120,75,,35.9570857028,136.2898821722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,64,福井県,鯖江市,,寺中町21-11,120,100,,35.9575247722,136.2890879167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,65,福井県,鯖江市,,寺中町24-6,120,150,,35.9555175083,136.2889480861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,66,福井県,鯖江市,,寺中町29-7-1,120,100,,35.9558632306,136.2888784972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,67,福井県,鯖江市,,寺中町21-1,120,100,,35.9566032306,136.2884171222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,68,福井県,鯖江市,,寺中町20-7,120,75,,35.9572964083,136.2879743056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,70,福井県,鯖江市,,寺中町35-12-3,120,75,,35.9581537556,136.2897581111,無,http://statdb.nstac.go.jp/lod/sac/C18207
